,item_name,user_name,created_date,age,skin_type,review_text,score
1033,디스어포어 뷰티 밤,자몽이자몽,2016.06.06,31,복합성,":  
기름기 별로 없고 커버도 잘되고
근데 뭔가 화사한 느낌은 안나서..
데일리로 쓰기에 무난무난",4
1034,디스어포어 뷰티 밤,봄봄22,2016.06.06,26,복합성,"가격이초큼부담스럽지만 2통째쓰는중!!
나같은수분부족형지성+ 피부는 조금만지나면 화장
무너지고 들뜨는데 이거쓰고나서 완전 만족하구있습니당 너
무매트하지도않고 그렇다고 찐득거리지도않는게 딱내스타
일
피부결이 좀 울퉁불퉁한편인데 모공도 잘 가려주고 매끈한
피부처럼보임!! 정말 계속이거만쓸예정 완전추천입니다",5
1035,디스어포어 뷰티 밤,양파양파,2016.06.05,27,복합성,"일단 잿빛이 안돌아요!
실버라벨은 회색빛 제형에 놀랐었는데 이 제품은 안돌아서
다행~
촉촉하거나 밀착력 좋게 찹찹은 아니 지만 보송하게 마무리
되어서 피부톤에 자연스럽게 감겨서 전 실버라벨보다 더 손
이 가네요!",4
1036,디스어포어 뷰티 밤,ㅎ ㅍ ,2016.06.04,24,복합성,"비비 파데 한번도 안써오다가 처음으로 비비장만했는데 너
무좋습니다!
솔직히 비비 잿빛도돌고 무거워서 기피했던건데 전혀 무겁
성 코 지성 인데 기초 잘 바르고 이거 바르면 뽀송하게 마무
엄청추천해요! 재구매의사 백프로-
였지만
수정합니다!
이거쓰고 좁쌀 났읍니다… 껄껄
모공막는 성분이 있어서, 저랑은 안맞나봅니다…★",2
1037,디스어포어 뷰티 밤,음동,2016.06.03,24,민감성,"이야.. 역시 디스포어즈 선배님.. 내 얼굴을 뒤집어 놓으셨
다..!",2
1038,디스어포어 뷰티 밤,남라면,2016.05.31,21,복합성,"산산

.
진짜진짜다좋은데다크닝이너무심해요ㅠㅠㅠㅠㅠ",3
1039,디스어포어 뷰티 밤,츄파츔,2016.05.3,21,건성,"파데 색이랑 비교하면 확실히 잿빛이 있지만 덕분에 얼굴 화
사해지고 걱정하던 다크닝도 거의 없고 지속력 모공커버 잡
티커버 걍 짱임 ㅋ ㅋ ㅋ ㅋ ! ! ! 글픽도 안보고 샀는데 대성공함
TTPQ 나같은 도 기초만 잘 하면 속당김도 없고 됴얗ㅎ",5
1040,디스어포어 뷰티 밤,궤밍,2016.05.30,24,복합성,비비는 이거 쓰시면 됩니다,5
1041,디스어포어 뷰티 밤,아유미,2018-02-17,30,복합성,"와 진짜 앵간하면 비비 극찬 안하는데 이건 진짜 물건임 파데
저리가라 프라이머 기능까지 갖춰져있기 때문에 모공천사들
에게 추천요",5
1042,디스어포어 뷰티 밤,꽃톰,2016.05.29,33,복합성,"평소 화장을 진하게하지않아서 그런지 조금만발라도 비비보
다는 파데느낌의 이런제형은 별로..답답하고 무거윗어요. 건
조한것도같고..트러블은모르겟고 다크닝은없는것같지만..
저한텐 별로..옆에언니쓰시라던져드리고 저는 원래 쓰던것
으로 갈아탐 ㅠㅠ",2
1043,디스어포어 뷰티 밤,한다윗,2016.05.27,22,지성,"v 
난이거개좋은데슈에무라 쿠션쓰다가 이걸로갈아탔는데 존
좋,""참고로 난",5
1044,디스어포어 뷰티 밤,오리 모찌,2016.05.26,27,민감성,파게 다썼는데 새로 안산하서 집 뒤지다가 샘플 발견햐서 처음 써본 제품. 뭔지도 모르고 그냥 바르고 나갔는데 피부좋아졌다는말 백번은 들은듯. 그 날 당장 올리브영가서 샀어요 ㅋㅋ ㅋ 닥터자르트 비비중에 제일 좋은 제품임이 확실합니다!!,5
1045,디스어포어 뷰티 밤,kimhyora,2016.05.25,31,복합성,"글픽에는 호평반 악평반이라 구매하기 망설여졌는데 왜그런
에는
지 이유를알것같다.
이건 잘맞는피부에 인생템수준, 안맞는 피부에 일 수 있
일단 나는 커버를 완벽하게하는것보다는
잡티가 조금 보이더라도 결을 매끄럽게 정돈돼보이게하는게
더 예쁜 피부표현이라고 생각하기때문에 파데보다는 발림성
이 좋은 비비를 더 선호한다.
그래서 고가부터 로드샵저렴이까지 비비는 다양하게 많이써
본편이고
닥터자르트 비비도 블랙,실버 사용해봤지만
비비특유의 잿빛 컬러나 다크닝은 감안하고 썼는데 이제품은
아침부터 저녁까지 잿빛,다크닝 전혀없었다
그리고 제일 좋았던건
쿨21호라 파데를바르면 황토색되고 비비를바르면 회색이되
는 맞는컬러찾기 정말 어려운 피분데 이건 파데,비비 통틀
어서 내 피부톤이랑 제일잘맞음
호수가 하나라 컬러가 본인 피부톤과 얼마나잘맞느냐에 따라
호불호가 갈릴듯",5
1046,디스어포어 뷰티 밤,냥야앙,2016.05.24,28,건성,"모공커버력이 좋다!! 정말정말좋다!
그래도 비비 특유의 잿빛은 어쩔수 없는듯!
파운데이션을 사용하기전에는 이 비비만 일년넘게 사용했지
만
사실 파운데이션 사용하고 나서는 잘 사용안하게되는듯
촉촉하고 유지력도 괜찮고 모공커버력이 정~말 좋지만
현재 파운데이션을 쓰고있는 분들보다는
비비 사용중에 바꾸고싶다거나
화장 입문용 비비로는 정말 좋을듯!!
참고로 저는 개인적으로 모공이 잘보이는 코랑 볼 부분만 파
운데이션 전에
얇게 바르고 파운데이션을 가볍게 바릅니당^^",4
1047,디스어포어 뷰티 밤,디민디민,2016.05.24,21,건성,"은 매트하고 약간 답답할 수도 있을 것 같다
색상도 내 피부색이랑 똑같다",2
1048,디스어포어 뷰티 밤,하니뽕,2016.05.23,26,민감성,"내 인생 비비비비특유의 회색빛도 없고 본래의 피부색인
냥 밀착도 잘되고 비비주제에 지속력도 괜찮다! 별 다섯개!!",5
1049,디스어포어 뷰티 밤,Dooram09,2016.05.23,49,복합성,"비비를 잘 쓰지 않지만 잠깐 외출에 풀메할 수는 없어 가끔
사용해 봄
발림성, 지속력, 모공커버는 괜찮은 편인데 노란끼가 강한
내 피부에 비해서는 너무 밝음. 비비 특유의 잿빛은 덜한데
텁텁한 느낌은 있음.",3
1050,디스어포어 뷰티 밤,온리온,,21,지성,"y, 216,5

믿고쓰는 닥자
사랑합니다",5
1051,디스어포어 뷰티 밤,다랸,2016.05.23,25,복합성,"약간의 다크닝 있지만 모공은 확실하게 가려줘요!
컨실러 후 바르면 커버력도 나쁘지않은듯",4
1052,디스어포어 뷰티 밤,Yeo!0324,2018-02-17,16,복합성,"트러블은 안나는것 같아요. 근데 제가 1-17인데 색깔 너무
안맞는것…좀많이 어둡더라구요 흑흑 색상이 좀 여러가지
나왔으면 하는 바람입니다",3
1053,디스어포어 뷰티 밤,에워니,2016.05.22,16,건성,친구선물로쓰다가 몇 통째 쓰고있을정도로 좋음,5
1054,디스어포어 뷰티 밤,캥거,2016.05.22,33,지성,"내 피부엔 좀 탁한 색감. 얼굴이 어두워 보임. 커버력는 그냥
저냥 좋지 않음. 질감은 가벼운 편. 나쁘지 않은데 그렇다고
좋지도 않음",3
1055,디스어포어 뷰티 밤,cailey kim,2016.05.22,22,지성,"216.5.
 
올리브영가서 구매하고 발라보았으나 음 그냥저냥인 것 같
던데…",3
1056,디스어포어 뷰티 밤,"고도
곰돌이언니",2016.05.22,24,복합성,"v 
진짜 비싼데 비쌀만 함;;
뭔가 비비를 발라도 뜨지 않고 건강하다? 순하다 해야되나;;
쨋든 진짜 피부에 자극주는 그런 느낌이 아니여서 되게 좋았
어요.",5
1057,디스어포어 뷰티 밤,봉휴,2016.05.22,28,복합성,"언니랑 여행가기 전 인터넷 면로 구입. 비 비만의 약간 창백
해보이는 색깔이 잇지만 그래도 좋아요ㅎ ㅎ ㅎ ㅎ ㅎ 발림성 지
림.. b 로션바르듯이 발라도 괜찮아욕ㅋ ㅋ ㅋ ㅋ",5
1058,디스어포어 뷰티 밤,뽀얀설렁탕,2016.05.22,23,지성,"피부표현 겁나 이쁘게 되고 뜨지도않아요.. 그래서 처음
삿을 때만 해도 엄청 찬양하엿으나.. 하… 다크닝이 개쩜니다
ㅠㅠ 화장하고 밤쯤되서 거울보면 개놀래요 웬 흑인이 있습
니다 그래서 도저히 못쓰겟어서 다른걸루 갈아탓어요ㅠㅠ
다크닝만 아니엿어도 계속 씻을텐데 하…",2
1059,디스어포어 뷰티 밤,yumi12,2016.05.22,24,민감성,"수분부족형 지성이라 맨날 촉촉하게 광나는 피부화장 좋아
해서 쿠션파데만씻는데 한시간만에 화장 다 지워지구 이번
여름 가뜩이나 벌써부터 더운데 안되겠다 싶어서 비비로 갈
아탔습니다 보송한 마무리는 건조할거라는 편견때문에 안씻
는데 닥터자르트 비비쓰고 맘 바뀜 개조-짱좋음 인생비비
매끈하게 발리구 비비 바꾼후에 남자친구가 피부 되게 좋아
보인다고 자주 말해줘요 넘나 좋음",5
1060,디스어포어 뷰티 밤,레지던트,2016.05.21,20,복합성,좋아요 지속력도 좋구 발림성도 괜찮은거 같아요!,5
1061,디스어포어 뷰티 밤,세니맘,2016.05.21,23,복합성,"정가 다 주고 샀던거 같은데 모공부각 쩔어요 솔직히 바른뒤
에 기름 올라오면 섞여서 모공없어보이긴 하는데 그 시간이
너무 짧고 바로 무너지고 뭉치고 난리남 커버력도 거의 없고
지속력이 쓰레기라 얘랑 더블웨어 섞어서 쿠션 만들었다가
여드름 폭팔, 그건 얘의 문제가 아니라 더블웨어랑 성분 안맞
나봐요 암튼 지속력 개별로 커버력 별로… 에어쿠션 웨지퍼
프 파데 브러쉬 써봤는데 다 별로..웨지퍼프로 바르면 피부
표현 개거지됨 브러쉬가 그나마 나음 수정화장을 해도 바로
지워지고 지속력 2시간 반? 아침에 바르고 학교가면 거지꼴
모공커버는 이름값 못함 색상은 예쁨지속력,커버력 거
지  촉촉한척하는데 매우건조",2
1062,디스어포어 뷰티 밤,진저피치,2016.05.20,37,건성,"v 
안사고 뭐하요???!!
샘플쓰고 반해서 산 제품인데 실버라벨 애용자였는데 모공
있어서 갈아탔어요
파데랑 섞어 바르기도 좋고 비비치고 색상도 밝고 예쁩니다
모공 진짜 잘 가려줘요 지속력도 좋고 안 살 이유가 없네요",5
1063,디스어포어 뷰티 밤,hung06,2018-02-17,19,중성,"_ 
이제품은 되게 지속력,커버력이 좋고
발랏을때 가벼운 느낌이였어요!!
양도 많고 가격도 괜찮아서 좋은 제품인거같아요!!
소려",5
1064,디스어포어 뷰티 밤,cocony,2016.05.20,28,지성,"e 처음에는 모공가려지는거 보고 혁신이다했는데 지속력이 너무 짧아요 ㅠㅠ 그리고, 집에서바를때는 커버력이 좋아보였는데 밖에 나가서 거울 보니까 커버력은 그냥 중 정도.. 그래도 비비크림치고 모공커버력 좋은편이에요!",3
1065,디스어포어 뷰티 밤,류니튠,2016.05.20,23,복합성,이름대로 모공커버 진짜 잘 돼요비비인데 파데같이 발리는 느낌?그리고 색도 21호정도로 적당히 밝고적당히 보송해져서추천합니당,5
1066,디스어포어 뷰티 밤,phb9651 4,2016.05.19,23,건성,1 저는 파운데이션 대신에 이거 써요 진짜  밀착력도 최고이구요 비비크림인데 잿빛도 아니고 약간 핑크베이지 느낌이에요!!!!,5
1067,디스어포어 뷰티 밤,,2016.05.19,23,복합성,"글로우픽보고샀는데 역시 모공커버잘대고뽀송하며얇게발
리니 아주조아요
단점이라하면 색이아직도 회색끼가도는점 ππ
그래도 비비치고는 색아주잘나옴 !
지속력도 아주조아서 지금딱쓰기 좋은제품",4
1068,디스어포어 뷰티 밤,뿅뾰로뿅,2016.05.17,25,복합성,"s 
에스쁘아 파데를 썼으나 겨울용이기도 하고 화장도도 올라
서 사게된 비비, 좀많이매트해서 건성인 나같은 사람들은 기
초를 좀 탄탄히 해야할거 같고.. 22-23호쓰는데 적게발라
서 그런지 막 하얗다는 느낌은 안들었어요… 일반 파우더리
한 파데보다는 이거 쓰는게 훨씬 덜 부담스럽고 좋은거같아
요!! 그리고 무너짐있습니다ㅠㅠ없는건아니에요",4
1069,디스어포어 뷰티 밤,육월,2016.05.17,24,지성,"자연스러운 피부톤 보정
매끄러운 피부 표현
찹쌀떡같은 피부-
지속력도 괜찮아요. 저같은 경우에는 금방금방 베이스가 무
너지는 인데 기름종이로 기름만 제거해주니 오래갔어
요!",5
1070,디스어포어 뷰티 밤,그대에게,2016.05.16,28,복합성,다크닝 없고 모공 커버 좋구! ! ! !커버력 자체는 크진 않지만 모공부각 없고 다크닝 없어서 적컬러는 조금 환한 편이라 어두운 피부이신분은 컬러 확인 후구매하시길!,4
1071,디스어포어 뷰티 밤,혜어링,2016.05.16,22,중성,"전에 써보고 파데로 바꿨는데 다시 갈아탐.. 다시 쓸수밖에
없음 그냥 인생템 이것만 살거에요~",4
1072,디스어포어 뷰티 밤,콩머겅,2016.05.16,29,복합성,"발림상 커버력 색 등등 원하던 만큼이지만 너무 금방 날라
감…그냥 사라짐 ㅠㅠ",2
1073,디스어포어 뷰티 밤,박세 요미,2016.05.15,27,민감성,"비비크림 유목민이에요ㅠㅠ
제 피부타입은 지복합+트러블+수분부족+잡티대박 인 피부
라 커버력을 따지자니 무너지고 건조하고 촉촉함을 따지자
니 지속력꽝에 무너짐, 커버력없음… 이거때문에 쿠션,파데,
비비 어느곳에도 정착못하고있어요. 글픽에서 보고 닥터자
르트가 좋다구해서 테스터 해봤지만 구매로 이어지진 않았
어요. 지속력이나 모공커버는 진짜 소문대로 훌륭한데 색이
하나뿐인 것이 아쉽고 커버력이나 촉촉함도 아쉽더라구요…
잡티만 없었으면 좋은 비비였울거같아요. 상에 완전한 비
비는 없나봐요ㅠㅠ 곧 피부과가서 잡티시술받을건데 잡티가
좀 줄어들고 다시 테스터해볼 생각이에요!",4
1074,디스어포어 뷰티 밤,urxxnr,,23,지성,"일지

비비인데 표현력 속된말로 오져버립니다
물론 유분기는 좀 많지만 여드름 안생깁니다 2년째 사용중
요철 안보여요 나름 커버력도 상위권
발림성은 말할것도 없이 좋습니다
요즘은 이것만 바름
잿빛도 비비치고 없는편
닥터자르트 비비가 좋긴 좋은듯",4
1075,디스어포어 뷰티 밤,3개월e,2018-02-17,26,복합성,"29,

닥터자르트 비비는 워낙 유명하고 좋기로 소문났으니 많은
사람들에게 인정된 제품
그래서 나도 이것말고도 여러제품 다써봤는데 정말 하나같
이 다좋다
내피부색에 알아서 잘맞춰지는 비비 또한 커버력 지속력 또
한 갑오브갑이라 생각된다",5
1076,디스어포어 뷰티 밤,식빵호빵,2016.05.15,25,민감성,난 촉촉한 타입을 좋아함 실버라벨은 진짜색상빼고 다 좋았는데 이게 색이 실버라벨보다 예쁘게나왓다고해서 피부뒤집어졌을때 파데는 너무 부담스러운감이 있어 지름 결론은 한번쓰고 언니줌 너무 건조하고 너무 두껍게 발림 스폰지로하면 얼룩덜룩 발림 ππ,2
1077,디스어포어 뷰티 밤,vj5364,2016.05.14,19,복합성,"그냥 ㅈ하얗고 회색에 모공끼임그대로 무너짐
l",2
1078,디스어포어 뷰티 밤,sosk,2016.05.13,22,복합성,"글로우픽에 짠하고 떴을때부터 썼는데 일단 티존만 기름돌
고 건성인 제게는 많!1!! 건조했어요ㅠ 그래도 스킨케어 잘
하고 쓰면 지속력 가벼움 밝기 다 좋은데 딱 하나..색상이 별
로에요ㅠ 에스쁘아 아이보리퓨어색을 진짜 잘 쓰고 있는 사
람으로써 이건 너무 분홍끼적기도는 느낌이에요 바고 난
직후에 뭔가 너무 붉은 듯한 느낌..하 전 옐로베이스나 계속
써야겠어요 이건 이만 바이바이..",4
1079,디스어포어 뷰티 밤,L 011 ,2016.05.12,23,복합성,글쎄… 일반론샵 매트비비보다야훠얼좋지만 그래도 요철부각있다^^;; 그래도 론샵매트템중엔탑일듯 근데전초크초크한게더조아요,3
1080,디스어포어 뷰티 밤,멘델,2016.05.1,21,복합성,"일단 맨날파운데이션쓰다가 진짜오랜만에 비비를 사서 사용
해봤는데 무지 좋아요 ㅠㅠㅠ 다크닝두없구 전에쓰던 파데
랑 커버력도 비슷했지만 확실한 장점은 유분이 많이 안올라
온다는거!! 지성분들이나 분들추천이요ㅠㅠ저한텐
색이 잘맞아서 다행이였지만 아닐수도있으니 꼭테스트해보
시고 구입하요 ㅎ",4
1081,디스어포어 뷰티 밤,노니포니,2016.05.11,23,지성,"그냥 그 날 피부상태에 따라 갈리는듯. 피부상태 좋은 날엔
피부결 좋아보이고 얼굴톤이 밝아지고 다 좋은데 피부상태
별로일땐 코끼임에 전체적으로 뜨고 기름 번들대고..딱히 나
쁜점은 없지만 기대만큼 좋지는 않았어요",3
1082,디스어포어 뷰티 밤,mozzi,2016.05.10,27,건성,"자꾸 사람들이 피부 왜이렇게 좋냐고 물어봄
반 조금 넘게 씻는데 또 사야지",4
1083,디스어포어 뷰티 밤,기뮤삐,2016.05.10,25,지성,"모르겠어요… 처음 구입 후 몇번 발랐을 때는 평소보다 하얗
다는 소리만 듣고 괜찮았는데 이제는 뭔가 더 칙칙해보이고
푸석푸석해보이고.. 피부에 생기가 없어보여요ㅠ",3
1084,디스어포어 뷰티 밤,핀and제이크,2016.05.10,19,중성,색이 좀 밝은데 그래도 좋고 기름도 많이 안생겨요,4
1085,디스어포어 뷰티 밤,간지 롭지,2016.05.08,32,지성,모공이 많아서 그런가… 커버안되 던데 이거 타 제품과 차별화둔게 모공커버력 아니였나요? 아쉽네요 ㅠㅠ,2
1086,디스어포어 뷰티 밤,박지오,2018-02-17,15,중성,저한테는 좀 비싼 가격이였지만 그만큼 만족감 아주 그레잇 1,4
1087,디스어포어 뷰티 밤,다홍이,2016.05.08,25,민감성,이거 인기있는 이유 잘몰겠... 좋다고해서 구매하러 올리브영가서 테스트해봄!! 발림 성은 가벼운것같으면서 약간끈적이는 느낌이고 바르면 각질부각도있고 요철부각도 있음색상도 별로 잿빛도는 느낌 …무튼 나는 별로였음,2
1088,디스어포어 뷰티 밤,요니즈,2016.05.07,21,지성,꼭사요O 존좋템,5
1089,디스어포어 뷰티 밤,팡델,2016.05.06,22,건성,"넘나져아유 ㅠㅠㅠㅠㅠ 이라 뭘써도 당기는데
당김도 젤 적고 너무나좋음 ㅠㅠ 리뉴얼되서 색도 개쥬음
ㅠㅠㅠㅠㅠㅠㅠ",5
1090,디스어포어 뷰티 밤,suevely0219,2016.05.06,29,복합성,"지속력이 되게 좋고 모공커버력CC피부가 맨질맨질해지고
밀착력도 되게 좋은데 흉터커버는 기대하지마요..하나도
안가려져욕ㅋ ㅋ ㅋ ㅋ그래도 컨실러가 왜 있겠숨까…컨실러
로 가리고 얘로 덮으면 완벽함",4
1091,디스어포어 뷰티 밤,공공공 10,2016.05.06,22,중성,수분부족지복합성형인데 뜨지도 않고 좋음!,5
1092,디스어포어 뷰티 밤,유림님,2016.05.06,25,건성,"잿빛 안띄고 지속력 길어서 여름에 쓰기 좋을꺼같아요.
촉촉하게 스킨케어하고 발라도 이라 이런 매트한걸 바
르면 시간이 지나면 어쩔 수 없이 갈라지더라구요TT 지성
분들은 잘 맞을 듯 하네요
지속력이 길어서 한여름에 다시한번 써보려구요!",3
1093,디스어포어 뷰티 밤,개미미미,2016.05.06,19,복합성,진짜비비는 닥터자르트라고 하는이유를 알겠음 ..,4
1094,디스어포어 뷰티 밤,히주주,2016.05.05,24,복합성,"닥터자르트.. 크..
비비 좋아요
다크닝도 없엇던것 같고
지속력 굳.. 비비 중 탑오브탑",5
1095,디스어포어 뷰티 밤,초이 망고,2016.05.04,33,복합성,"지속력 좋고 다크닝 없어 좋은데
자꾸 얼굴이 간지럽고 모공도 열리는 느낌..
시간이 갈수록 번들거리는건 나뿐인가요;",3
1096,디스어포어 뷰티 밤,yyeah,2016.05.03,24,복합성,난이거쓰고 피부 뒤집힘 … 버릴래 안녕,1
1097,디스어포어 뷰티 밤,별지니,2018-02-17,21,민감성,"밀착력도 좋고 무엇보다 색이 피부톤과 잘 맞아서 좋아요. 화
장 잘 못하는 저는 피부과 브랜드이고 비비가 화장을 시작하
기 좋다고 들어서 샀는데 아직까지 잘 쓰고 있어요. 조금 매
트하기는 하지만 쓰고 나서 파우더처리를 해야한다거나 그
러지 않아서 화장 처음 시작하시는 분이 쓰기에도 좋아요",4
1098,디스어포어 뷰티 밤,듕오도,2016.05.03,26,민감성,"e 
분명 모공을 가려준다해서 샀는데 썼던 비비중에 모공 자기
주장이 제일 컸던 비비…",1
1099,디스어포어 뷰티 밤,쭈니쭈니쭈,2016.05.02,24,복합성,"e 
실리콘을 얼굴에 바르는느낌. 색이너무밝아서 하이라이터
용으로쓰는데 모공커버는 기가막힌다",4
1100,디스어포어 뷰티 밤,볼롱치쥬,2016.05.02,20,중성,너무너무너무너무너무너무좋음 진짜 새끼손톱반만큼으로얼굴 전체에 바를수있음 마무리 감도 어느정도 적당히 매트해서 정말 부담없이 바를수있어서 정말 좋았움,5
1101,디스어포어 뷰티 밤,요섭줌인,2016.05.0,21,복합성,사요 여러분 이거 꼭 사야합니다,5
1102,디스어포어 뷰티 밤,육식동물,2016.04.30,27,복합성,"장점
완벽모공커버나 밤형프라이머정도의 커버는 아니지만 자
연스럽게 모공을 커버해준다.
-밀착력이 좋은편. 손으로 바르는데도 피부에 촨촨 잘먹음
-""비비치곤. 잿빛도 적고, 다크닝도 적다
→이 약간의 잿빛과 비비의 컬러가 얼굴톤보정을 아주 예
쁘게 해준다. 특히 붉은기나 다크써클 톤보정을 잘 해주는
-시간이 지날수록 적당히 윤기가 돌고 얼룩덜룩하게 무너지
지않아 자연스럽고 피부가 좋아보이게 해준다.
촉촉해서 각질부각도 거의없고, 뜨는것도 거의 없었음
이크업베이스로 쓰기 좋다. 단독사용도k
단점
-지속력이 긴편은 아님. 시간이 지나면 아주 자연스러워지다
가자연인이됨
-커버력은 쏘쏘?
-시간이 지날수록 올라오는 유분기? 난 건성이라 적당했음
지성분들 유의★
손자국 등 묻어 남은 있는편",4
1103,디스어포어 뷰티 밤,예슬몬,2016.04.30,23,민감성,글로우픽보고 쿠션쓰다가 갈아탄제품!! 엄청부드럽게발리게는 정말 인생템득템 바르면 착 감기는 느낌이 너무 좋아ㅠππν 닥터자르트 특유의 잿빛도 없어요 ㅠㅠ 글로우픽 사랑합니다,5
1104,디스어포어 뷰티 밤,쩡-123,2016.04.29,23,복합성,"후기 너무 좋길래 사봤는데 역시 글픽~
노란끼 많은 21호에 밝게 연출되고
촉촉해보이게 마무리되고 좋네요 ㅎ ㅎ 모공없애주는건 역시
무리데쓰,트러블 안나는거에 만족합니다ㅎ_ㅎ 지속력은 워
낙 제 피부가 다 먹어버리는 피부라 잘 모르겠구 인데
봄 가을 초겨울까지 무난하게 쓸수 있을듯해여",4
1105,디스어포어 뷰티 밤,지형잉,2016.04.29,24,민감성,복합성  피부입니다여드름 흉이 많은편 T 흉을 붉은기라 보고 한 7%는 가려줌잡티 다 가리고 싶으면 컨실러 필수임밝은 21호인데 나한테 좀 밝음. 잿빛 심함 TTT누가 안심하대…안전 베이지색이라 노란기 있으신분은 비추TT 내얼굴이 좀 노란편이라 목이랑 완전 따로놈 TTTT 그래도소량 바르면 그나마 괜츈한 양조절이 관건이.. 과하게 바르면 가부키되므로 양조절 잘해야한 자연스러운 화장 원하시면 비추비추 색깔이 누가봐도 나. 화장햇어요이 색상때매 쏘쏘드림평소에 지성이라 보송보송하게 마무리되는 선크림 사용하고비비바르는데 비비 자체가 보송보송하게 마무리되는 편이라매트+매트 조합은 정말.. 스킨케어에 공들여도 얼굴 건조하고 땅겨서 미치게뜸 T_T 너무 건조해서 막 좁쌀남.. 선크림 사용하시는 분들 아주 약간 수분기 있는거 쓰시는게 좋을듯함지속력도 만족스러움! 더블웨어 쓰다가 넘어왔는데 처음부터 자연스럽게 커버되고 화장하니깐 그느낌 고대로 밤까지검거바력 높은거 쓰다가 넘어와서 적응 안됐는데 적응되니깐 가벼운 느낌도 좋고 데일리로 강추해요ㅋ ㅋ ㅋ 정말 중요한날은 따른거 쓰시는게 좋을듯합니다,
1106,디스어포어 뷰티 밤,뿡빵삥뽕,2016.04.28,25,건성,"후기보고 산건데 진짜 쩜
언니들이 하얀 피분데도 더 하얗게 표현된대서 걱정하면서
샀는데 참고로 본인 좀 누리끼리함 진짜 대박 ㅋ ㅋ ㅋ 자
기 피부톤에 맞게 보정되는듯bb커버도 이정도면 만족하구
무엇보다도 진짜 모공도 가려지고ㅈ결이 진짜 예쁘게 표현",5
1107,디스어포어 뷰티 밤,아쿠바,2016.04.28,20,복합성,"e 
저는 별로였어요 너무 건조하더라고요… 기초 튼튼히 하면
괜찮지만요ㅎ 비비니까 당연하겠지만 커버력이 부족하고
요, 자연스러운 톤 보정을 원하시 면 괜찮을거에요",3
1108,디스어포어 뷰티 밤,ranialee,2018-02-17,20,복합성,"이거 한번 쓰면 다른 비비는 못써요! 색도 정말 예쁘고!! 단점
이 있다면 지속력이 길지는 않아요.

,",4
1109,디스어포어 뷰티 밤,kate92,2016.04.28,32,복합성,"뽀송뽀송해요 좋긴한데
문제는 커버력은 약해요 TT",4
1110,디스어포어 뷰티 밤,뿌잉。이,2016.04.28,24,복합성,"s 
저한테 맞는 파데쓰려고 이것저것다 사봤는데 글로우픽보고
바로 비비로 갈아타봤어요~ 양볼에 트러블자국있고 홍조심
하고 피부는 21호사용하는 톤인데요
커버력은 파데만큼 못따라가지만 바루고나서는 촉촉하고 시
간지나면 보송보송해져서 지속력면에서도 좋았어요!!
요즘엔 집에서 이걸로 메이크업하구 밖에나가서 수정화장하
거나할때는 파데로 얇게 덮어주는편이에요~",4
1111,디스어포어 뷰티 밤,닉네임머하지,2016.04.28,20,복합성,"역시 닥터자르트! 커버력 좋고 발림성도 좋고 잘 뜨지도 않
아요",5
1112,디스어포어 뷰티 밤,라모나나,2016.04.27,31,민감성,"피부톤 밝
피부톤 밝게 해주는 비비라하고 평이 너무 좋아서 기대하며
샀는데 TTT 13호인 내피부톤에는 너무 어두워서 목이랑
너무 차이가 나네요ㅠㅠㅠㅠㅠ",2
1113,디스어포어 뷰티 밤,글로우띠,2016.04.26,24,건성,"모공을진짜다가려줘요ㅋ ㅋ ㅋ ㅋ블랙헤드심한데ㅠㅠㅠ코주
변에모공을다커버해줘서1년째쓰는중ㅎ ㅎ",5
1114,디스어포어 뷰티 밤,꼬꼬마냥이,2016.04.26,31,지성,"프라이머 안쓰고 발라도 모공커버가 되는 비비는 처음써봄
ㅎ ㅎ 다크닝도 거의 없고 내피부인 마냥 자연스럽게 발림~
그동안 파운데이션만 써오다가 무거운 느낌에 피곤하면 화
장이 너무 떠서 자연스럽고 가볍게 바를 비비로 찾다가 샀는
데 너무너무 잘씀ㅎ 아침 8시에 화장 끝내고 출근해서 일하
다가 시쯤보면 많이 지워져있으나..그건 내가 수분부족형
! 이라서 그럴지도..ㅎ ㅎ 각질많고 속당김 많은데 기름
이 좔좔..느므 스트레스..ㅎ ㅎ 뭐..크기가 크지 않아서 그냥 밥
먹고 쉴때 슥슥 전체적으로 한번더 덧바르는데 모공, 각질부
각 그런거 없이 잘발림~ 대신에 스펀지 들고다니면서 골고
루 두들겨는 줘야함ㅎ 주말에 데이트 할때는 지속력이 중요
해서 안쓰지만 평소에 출퇴근용으로는 짱임!",5
1115,디스어포어 뷰티 밤,latir,2016.04.25,23,건성,밀착력 최고에 엄청 촉촉함 이 때까지 내가 쓴 건 뭐였던거지수정이거 왜  일위나… 피부 상태 최상일 땐 잘 먹는데 피부가 퍼석퍼석함이 잘 가려지지 않는다.. 조금이라도 건조하면힘듬. 커버력하고 지속력은 좋은데…일단 쓰긴 하겠는데 재구매 의사 없음.,2
1116,디스어포어 뷰티 밤,러블리염,2016.04.25,34,복합성,"샘플써보고 반해서 올리브영 일때노렸다 겟!
넘넘죠아용
기름지지않고 뽀송하고 가볍게마무리되요~
건성이시면 좀건조할듯~",5
